project,table,variable,full_name,label,value_type,description,categories,categories_label
BiB_GrowingUp,child_survey_adult_comp,guadtBehaveWithChild_3,BiB_GrowingUp.child_survey_adult_comp.guadtBehaveWithChild_3,I feel I am very good at keeping this child busy while I am doing housework,decimal,,1|10|2|3|4|5|6|7|8|9,1 Not at all how I feel|10 Exactly how I feel|2|3|4|5|6|7|8|9
BiB_GrowingUp,child_survey_adult_comp,guadtBehaveWithChild_4,BiB_GrowingUp.child_survey_adult_comp.guadtBehaveWithChild_4,I feel I am very good at routine tasks of caring for child (e.g. feeding),decimal,,1|10|2|3|4|5|6|7|8|9,1 Not at all how I feel|10 Exactly how I feel|2|3|4|5|6|7|8|9
BiB_GrowingUp,child_survey_adult_comp,guadtChildRearing_1,BiB_GrowingUp.child_survey_adult_comp.guadtChildRearing_1,"How often do you express affection by hugging, kissing and holding this child?",decimal,,1|2|3|4|5,Never/ almost never|Rarely|Sometimes|Often|Always/ almost always
BiB_GrowingUp,child_survey_adult_comp,guadtChildRearing_2,BiB_GrowingUp.child_survey_adult_comp.guadtChildRearing_2,How often do you hug or hold this child for no particular reason?,decimal,,1|2|3|4|5,Never/ almost never|Rarely|Sometimes|Often|Always/ almost always
BiB_GrowingUp,child_survey_adult_comp,guadtChildRearing_3,BiB_GrowingUp.child_survey_adult_comp.guadtChildRearing_3,How often do you tell this child how happy he/she makes you?,decimal,,1|2|3|4|5,Never/ almost never|Rarely|Sometimes|Often|Always/ almost always
BiB_GrowingUp,child_survey_adult_comp,guadtChildRearing_4,BiB_GrowingUp.child_survey_adult_comp.guadtChildRearing_4,"How often do you have warm, close times together with this child?",decimal,,1|2|3|4|5,Never/ almost never|Rarely|Sometimes|Often|Always/ almost always
BiB_GrowingUp,child_survey_adult_comp,guadtChildRearing_5,BiB_GrowingUp.child_survey_adult_comp.guadtChildRearing_5,How often do you enjoy doing things with this child?,decimal,,1|2|3|4|5,Never/ almost never|Rarely|Sometimes|Often|Always/ almost always
BiB_GrowingUp,child_survey_adult_comp,guadtChildRearing_6,BiB_GrowingUp.child_survey_adult_comp.guadtChildRearing_6,How often do you feel close to your child when they are happy or upset,decimal,,1|2|3|4|5,Never/ almost never|Rarely|Sometimes|Often|Always/ almost always
BiB_GrowingUp,child_survey_adult_comp,guadt4weeksbehaviour_1,BiB_GrowingUp.child_survey_adult_comp.guadt4weeksbehaviour_1,I have been angry with this child,decimal,,1|10|2|3|4|5|6|7|8|9,1 Not at all|10 All the time|2|3|4|5|6|7|8|9
BiB_GrowingUp,child_survey_adult_comp,guadt4weeksbehaviour_2,BiB_GrowingUp.child_survey_adult_comp.guadt4weeksbehaviour_2,I have raised my voice with or shouted at this child,decimal,,1|10|2|3|4|5|6|7|8|9,1 Not at all|10 All the time|2|3|4|5|6|7|8|9
BiB_GrowingUp,child_survey_adult_comp,guadt4weeksbehaviour_3,BiB_GrowingUp.child_survey_adult_comp.guadt4weeksbehaviour_3,"When this child cries, he/she gets on my nerves",decimal,,1|10|2|3|4|5|6|7|8|9,1 Not at all|10 All the time|2|3|4|5|6|7|8|9
BiB_GrowingUp,child_survey_adult_comp,guadt4weeksbehaviour_4,BiB_GrowingUp.child_survey_adult_comp.guadt4weeksbehaviour_4,I have lost my temper with this child.,decimal,,1|10|2|3|4|5|6|7|8|9,1 Not at all|10 All the time|2|3|4|5|6|7|8|9
BiB_GrowingUp,child_survey_adult_comp,guadt4weeksbehaviour_5,BiB_GrowingUp.child_survey_adult_comp.guadt4weeksbehaviour_5,I have left my child alone in their bedroom when they were upset,decimal,,1|10|2|3|4|5|6|7|8|9,1 Not at all|10 All the time|2|3|4|5|6|7|8|9
BiB_GrowingUp,child_survey_adult_comp,guadtWheezingInChest,BiB_GrowingUp.child_survey_adult_comp.guadtWheezingInChest,Has your child ever had wheezing or whistling in their chest,decimal,,1|2,No|Yes
BiB_GrowingUp,child_survey_adult_comp,guadtWheeze12Months,BiB_GrowingUp.child_survey_adult_comp.guadtWheeze12Months,Has your child had wheezing or whistling in the chestin the past 12 months?,decimal,,1|2,No|Yes
BiB_GrowingUp,child_survey_adult_comp,guadtAttacksWheezing,BiB_GrowingUp.child_survey_adult_comp.guadtAttacksWheezing,How many attacks of wheezing has your child hadin the past 12 months?,decimal,,1|2|3|4,None|1 to 3|4 to 12|More than 12
BiB_GrowingUp,child_survey_adult_comp,guadtSleepDisturb,BiB_GrowingUp.child_survey_adult_comp.guadtSleepDisturb,"In past 12 mths, how often has your child's sleep been disturbed due to wheeze",decimal,,1|2|3,Never woken with wheezing|Less than one night per week|One or more nights per week
BiB_GrowingUp,child_survey_adult_comp,guadtWheezingSpeech,BiB_GrowingUp.child_survey_adult_comp.guadtWheezingSpeech,"In past 12 mths, has wheezing limited your child's sleep",decimal,,1|2,No|Yes
BiB_GrowingUp,child_survey_adult_comp,guadtEverHadAsthma,BiB_GrowingUp.child_survey_adult_comp.guadtEverHadAsthma,Has your child ever had asthma,decimal,,1|2,No|Yes
BiB_GrowingUp,child_survey_adult_comp,guadtWheezyExercise,BiB_GrowingUp.child_survey_adult_comp.guadtWheezyExercise,"In past 12 mths, has your child been wheezy after exercise",decimal,,1|2,No|Yes
BiB_GrowingUp,child_survey_adult_comp,guadtDryCoughAtNight,BiB_GrowingUp.child_survey_adult_comp.guadtDryCoughAtNight,"In past 12 mths, has child had a dry cough at night without a cold",decimal,,1|2,No|Yes
BiB_GrowingUp,child_survey_adult_comp,guadtSneezeNotCold,BiB_GrowingUp.child_survey_adult_comp.guadtSneezeNotCold,Has child ever had sneezing/runny or blocked nose without a cold,decimal,,1|2,No|Yes
BiB_GrowingUp,child_survey_adult_comp,guadtSneeze12months,BiB_GrowingUp.child_survey_adult_comp.guadtSneeze12months,In past 12 mths has child had sneezing/runny or blocked nose without a cold,decimal,,1|2,No|Yes
BiB_GrowingUp,child_survey_adult_comp,guadtItchyWateryEyes,BiB_GrowingUp.child_survey_adult_comp.guadtItchyWateryEyes,"In past 12 mths, has child had itchy/watery eyes with nose problem",decimal,,1|2,No|Yes
BiB_GrowingUp,child_survey_adult_comp,guadtNoseMonth_1,BiB_GrowingUp.child_survey_adult_comp.guadtNoseMonth_1,Nose problem occurred in January,decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtNoseMonth_10,BiB_GrowingUp.child_survey_adult_comp.guadtNoseMonth_10,Nose problem occurred in October,decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtNoseMonth_11,BiB_GrowingUp.child_survey_adult_comp.guadtNoseMonth_11,Nose problem occurred in November,decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtNoseMonth_12,BiB_GrowingUp.child_survey_adult_comp.guadtNoseMonth_12,Nose problem occurred in December,decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtNoseMonth_2,BiB_GrowingUp.child_survey_adult_comp.guadtNoseMonth_2,Nose problem occurred in February,decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtNoseMonth_3,BiB_GrowingUp.child_survey_adult_comp.guadtNoseMonth_3,Nose problem occurred in March,decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtNoseMonth_4,BiB_GrowingUp.child_survey_adult_comp.guadtNoseMonth_4,Nose problem occurred in April,decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtNoseMonth_5,BiB_GrowingUp.child_survey_adult_comp.guadtNoseMonth_5,Nose problem occurred in May,decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtNoseMonth_6,BiB_GrowingUp.child_survey_adult_comp.guadtNoseMonth_6,Nose problem occurred in June,decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtNoseMonth_7,BiB_GrowingUp.child_survey_adult_comp.guadtNoseMonth_7,Nose problem occurred in July,decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtNoseMonth_8,BiB_GrowingUp.child_survey_adult_comp.guadtNoseMonth_8,Nose problem occurred in August,decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtNoseMonth_9,BiB_GrowingUp.child_survey_adult_comp.guadtNoseMonth_9,Nose problem occurred in September,decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtNoseDailyActiv,BiB_GrowingUp.child_survey_adult_comp.guadtNoseDailyActiv,In past 12 mths nose problem interfered with child's daily activities,decimal,,1|2|3|4,Not at all|A little|A moderate amount|A lot
BiB_GrowingUp,child_survey_adult_comp,guadtHayfeverEver,BiB_GrowingUp.child_survey_adult_comp.guadtHayfeverEver,Has your child ever had hayfever?,decimal,,1|2,No|Yes
BiB_GrowingUp,child_survey_adult_comp,guadtItchyRashEver,BiB_GrowingUp.child_survey_adult_comp.guadtItchyRashEver,Has child ever had an itchy rash coming and going for >=6 mths,decimal,,1|2,No|Yes
BiB_GrowingUp,child_survey_adult_comp,guadtRash12Months,BiB_GrowingUp.child_survey_adult_comp.guadtRash12Months,Has your child had this itchy rash at any time in the past 12 months?,decimal,,1|2,No|Yes
BiB_GrowingUp,child_survey_adult_comp,guadtItchyRashWhere,BiB_GrowingUp.child_survey_adult_comp.guadtItchyRashWhere,Has rash been on elbows/knees/ankles/under buttocks/neck/ears/eyes,decimal,,1|2,No|Yes
BiB_GrowingUp,child_survey_adult_comp,guadtAgeItchyRash,BiB_GrowingUp.child_survey_adult_comp.guadtAgeItchyRash,At what age did this itchy rash first occur?,decimal,,1|2|3,Under 2 years|Age 2-4 years|Age 5 or more
BiB_GrowingUp,child_survey_adult_comp,guadtItchyRashClear,BiB_GrowingUp.child_survey_adult_comp.guadtItchyRashClear,Has this rash cleared completely at any time during the past 12 months?,decimal,,1|2,No|Yes
BiB_GrowingUp,child_survey_adult_comp,guadtRashKeptAwake,BiB_GrowingUp.child_survey_adult_comp.guadtRashKeptAwake,In past 12 mths how often has child been kept awake by rash,decimal,,1|2|3,Never in the past 12 months|Less than one night per week|One or more nights per week
BiB_GrowingUp,child_survey_adult_comp,guadtEczemaEver,BiB_GrowingUp.child_survey_adult_comp.guadtEczemaEver,Has your child ever had eczema?,decimal,,1|2,No|Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_1,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_1,"Over the past 7 days, has your child eaten Fruit salad",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_10,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_10,"Over the past 7 days, has your child eaten Apricot",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_11,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_11,"Over the past 7 days, has your child eaten Cantaloupe/Honeydew melon",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_12,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_12,"Over the past 7 days, has your child eaten Pineapple",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_13,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_13,"Over the past 7 days, has your child eaten Pear",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_14,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_14,"Over the past 7 days, has your child eaten Mandarin/Tangerine/Satsuma",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_15,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_15,"Over the past 7 days, has your child eaten Papaya",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_16,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_16,"Over the past 7 days, has your child eaten Nectarine",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_17,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_17,"Over the past 7 days, has your child eaten Plum",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_18,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_18,"Over the past 7 days, has your child eaten Kiwifruit",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_19,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_19,"Over the past 7 days, has your child eaten Grapes",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_2,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_2,"Over the past 7 days, has your child eaten Strawberries",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_3,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_3,"Over the past 7 days, has your child eaten Orange",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_4,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_4,"Over the past 7 days, has your child eaten Peach",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_5,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_5,"Over the past 7 days, has your child eaten Mango",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_6,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_6,"Over the past 7 days, has your child eaten Dried fruit",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_7,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_7,"Over the past 7 days, has your child eaten Banana",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_8,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_8,"Over the past 7 days, has your child eaten Watermelon",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_9,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_9,"Over the past 7 days, has your child eaten Apple",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtFruit7days_other,BiB_GrowingUp.child_survey_adult_comp.guadtFruit7days_other,List other fruit your child has eaten over the past 7 days,text,,,
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_1,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_1,"Over the past 7 days, has your child eaten Pumpkin",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_10,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_10,"Over the past 7 days, has your child eaten Peas or beans",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_11,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_11,"Over the past 7 days, has your child eaten Legumes (e.g Chickpeas)",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_12,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_12,"Over the past 7 days, has your child eaten Spinach",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_13,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_13,"Over the past 7 days, has your child eaten Lettuce",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_14,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_14,"Over the past 7 days, has your child eaten tomato",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_15,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_15,"Over the past 7 days, has your child eaten Cucumber",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_16,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_16,"Over the past 7 days, has your child eaten Celery",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_17,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_17,"Over the past 7 days, has your child eaten Peppers",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_18,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_18,"Over the past 7 days, has your child eaten Mushroom",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_19,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_19,"Over the past 7 days, has your child eaten Aubergine",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_2,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_2,"Over the past 7 days, has your child eaten Carrot",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_20,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_20,"Over the past 7 days, has your child eaten Squash",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_21,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_21,"Over the past 7 days, has your child eaten Veg in mixed dishes (soups + stews)",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_22,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_22,"Over the past 7 days, has your child eaten Olives",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_3,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_3,"Over the past 7 days, has your child eaten Cabbage",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_4,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_4,"Over the past 7 days, has your child eaten Cauliflower",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_5,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_5,"Over the past 7 days, has your child eaten Broccoli",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_6,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_6,"Over the past 7 days, has your child eaten Brussel Sprouts",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_7,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_7,"Over the past 7 days, has your child eaten Potato (not chips)",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_8,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_8,"Over the past 7 days, has your child eaten Sweetcorn",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_9,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_9,"Over the past 7 days, has your child eaten Sweet potato",decimal,,1,Yes
BiB_GrowingUp,child_survey_adult_comp,guadtVeg7days_other,BiB_GrowingUp.child_survey_adult_comp.guadtVeg7days_other,List other veg your child has eaten over the past 7 days,text,,,
BiB_GrowingUp,child_survey_adult_comp,guadtFood24hours_1,BiB_GrowingUp.child_survey_adult_comp.guadtFood24hours_1,"In past 24hrs, how often has your child had Fruit Juice/Fruit Drink",decimal,,1|2|3|4|5|6,Nil|Once|Twice|Three times|Four times|Five + times
BiB_GrowingUp,child_survey_adult_comp,guadtFood24hours_2,BiB_GrowingUp.child_survey_adult_comp.guadtFood24hours_2,"In past 24hrs, how often has your child had Full Cream/Full Fat Milk",decimal,,1|2|3|4|5|6,Nil|Once|Twice|Three times|Four times|Five + times
BiB_GrowingUp,child_survey_adult_comp,guadtFood24hours_3,BiB_GrowingUp.child_survey_adult_comp.guadtFood24hours_3,"In past 24hrs, how often has your child had Low Fat/Semi-skimmed/Skimmed Milk",decimal,,1|2|3|4|5|6,Nil|Once|Twice|Three times|Four times|Five + times
BiB_GrowingUp,child_survey_adult_comp,guadtFood24hours_4,BiB_GrowingUp.child_survey_adult_comp.guadtFood24hours_4,"In past 24hrs, how often has your child had Cheese and/or Cheese Spreads",decimal,,1|2|3|4|5|6,Nil|Once|Twice|Three times|Four times|Five + times
BiB_GrowingUp,child_survey_adult_comp,guadtFood24hours_5,BiB_GrowingUp.child_survey_adult_comp.guadtFood24hours_5,"In past 24hrs, how often has your child had Regular Yoghurt/Custard",decimal,,1|2|3|4|5|6,Nil|Once|Twice|Three times|Four times|Five + times
BiB_GrowingUp,child_survey_adult_comp,guadtFood24hours_6,BiB_GrowingUp.child_survey_adult_comp.guadtFood24hours_6,"In past 24hrs, how often has your child had Reduced Fat/Low Fat Yoghurt/Custard",decimal,,1|2|3|4|5|6,Nil|Once|Twice|Three times|Four times|Five + times
BiB_GrowingUp,child_survey_adult_comp,guadtFood24hours_7,BiB_GrowingUp.child_survey_adult_comp.guadtFood24hours_7,"In past 24hrs, how often has your child had Vegetables (raw or cooked)",decimal,,1|2|3|4|5|6,Nil|Once|Twice|Three times|Four times|Five + times
BiB_GrowingUp,child_survey_adult_comp,guadtFood24hours_8,BiB_GrowingUp.child_survey_adult_comp.guadtFood24hours_8,"In past 24hrs, how often has your child had Fruit (fresh/canned/stewed/dried)",decimal,,1|2|3|4|5|6,Nil|Once|Twice|Three times|Four times|Five + times
BiB_GrowingUp,child_survey_adult_comp,guadtveg24hours,BiB_GrowingUp.child_survey_adult_comp.guadtveg24hours,How many different vegetables (raw or cooked)?,decimal,,1|2|3|4|5|6,None|One|Two|Three|Four|Five+
BiB_GrowingUp,child_survey_adult_comp,guadtFruit24hours,BiB_GrowingUp.child_survey_adult_comp.guadtFruit24hours,"How many different fruits (fresh, caned, stewed or dried)?",decimal,,1|2|3|4|5|6,None|One|Two|Three|Four|Five+
BiB_GrowingUp,child_survey_adult_comp,guadtSnacks7days_1,BiB_GrowingUp.child_survey_adult_comp.guadtSnacks7days_1,"Over past 7 days, has child eaten Peanut butter or Nutella",decimal,,1|2|3|4|5|6|7,Nil|Once|Twice|Three times|Four times|Five times|Six+ times
BiB_GrowingUp,child_survey_adult_comp,guadtSnacks7days_10,BiB_GrowingUp.child_survey_adult_comp.guadtSnacks7days_10,"Over past 7 days, has child eaten Pie, pasty or sausage roll",decimal,,1|2|3|4|5|6|7,Nil|Once|Twice|Three times|Four times|Five times|Six+ times
BiB_GrowingUp,child_survey_adult_comp,guadtSnacks7days_11,BiB_GrowingUp.child_survey_adult_comp.guadtSnacks7days_11,"Over past 7 days, has child eaten Pizza",decimal,,1|2|3|4|5|6|7,Nil|Once|Twice|Three times|Four times|Five times|Six+ times
BiB_GrowingUp,child_survey_adult_comp,guadtSnacks7days_12,BiB_GrowingUp.child_survey_adult_comp.guadtSnacks7days_12,"Over past 7 days, has child eaten Chips or French fries",decimal,,1|2|3|4|5|6|7,Nil|Once|Twice|Three times|Four times|Five times|Six+ times
BiB_GrowingUp,child_survey_adult_comp,guadtSnacks7days_13,BiB_GrowingUp.child_survey_adult_comp.guadtSnacks7days_13,"Over past 7 days, has child eaten Hot Dog/Frankfurter/processed meats",decimal,,1|2|3|4|5|6|7,Nil|Once|Twice|Three times|Four times|Five times|Six+ times
BiB_GrowingUp,child_survey_adult_comp,guadtSnacks7days_14,BiB_GrowingUp.child_survey_adult_comp.guadtSnacks7days_14,"Over past 7 days, has child eaten Takeaway food",decimal,,1|2|3|4|5|6|7,Nil|Once|Twice|Three times|Four times|Five times|Six+ times
BiB_GrowingUp,child_survey_adult_comp,guadtSnacks7days_2,BiB_GrowingUp.child_survey_adult_comp.guadtSnacks7days_2,"Over past 7 days, has child eaten Pre-sugared cereals or sugar added to cereal",decimal,,1|2|3|4|5|6|7,Nil|Once|Twice|Three times|Four times|Five times|Six+ times
BiB_GrowingUp,child_survey_adult_comp,guadtSnacks7days_3,BiB_GrowingUp.child_survey_adult_comp.guadtSnacks7days_3,"Over past 7 days, has child eaten Sweet biscuits/cakes/muffins/doughnuts",decimal,,1|2|3|4|5|6|7,Nil|Once|Twice|Three times|Four times|Five times|Six+ times
BiB_GrowingUp,child_survey_adult_comp,guadtSnacks7days_4,BiB_GrowingUp.child_survey_adult_comp.guadtSnacks7days_4,"Over past 7 days, has child eaten Crisps or savoury biscuits",decimal,,1|2|3|4|5|6|7,Nil|Once|Twice|Three times|Four times|Five times|Six+ times
BiB_GrowingUp,child_survey_adult_comp,guadtSnacks7days_5,BiB_GrowingUp.child_survey_adult_comp.guadtSnacks7days_5,"Over past 7 days, has child eaten Sweets, muesli or fruit bars",decimal,,1|2|3|4|5|6|7,Nil|Once|Twice|Three times|Four times|Five times|Six+ times
BiB_GrowingUp,child_survey_adult_comp,guadtSnacks7days_6,BiB_GrowingUp.child_survey_adult_comp.guadtSnacks7days_6,"Over past 7 days, has child eaten Chocolate",decimal,,1|2|3|4|5|6|7,Nil|Once|Twice|Three times|Four times|Five times|Six+ times
BiB_GrowingUp,child_survey_adult_comp,guadtSnacks7days_7,BiB_GrowingUp.child_survey_adult_comp.guadtSnacks7days_7,"Over past 7 days, has child eaten Soft drink/cordial (not diet varieties)",decimal,,1|2|3|4|5|6|7,Nil|Once|Twice|Three times|Four times|Five times|Six+ times
BiB_GrowingUp,child_survey_adult_comp,guadtSnacks7days_8,BiB_GrowingUp.child_survey_adult_comp.guadtSnacks7days_8,"Over past 7 days, has child eaten Ice-cream/Ice-blocks",decimal,,1|2|3|4|5|6|7,Nil|Once|Twice|Three times|Four times|Five times|Six+ times
BiB_GrowingUp,child_survey_adult_comp,guadtSnacks7days_9,BiB_GrowingUp.child_survey_adult_comp.guadtSnacks7days_9,"Over past 7 days, has child eaten Cheese and/or cheese spreads",decimal,,1|2|3|4|5|6|7,Nil|Once|Twice|Three times|Four times|Five times|Six+ times
BiB_GrowingUp,child_survey_adult_comp,guadtvegLastWeek,BiB_GrowingUp.child_survey_adult_comp.guadtvegLastWeek,How many days in the last week did your child have some vegetables,decimal,,1|2|3|4|5|6|7|8,None|One|Two|Three|Four|Five|Six|Every day
BiB_GrowingUp,child_survey_adult_comp,guadtfruitLastWeek,BiB_GrowingUp.child_survey_adult_comp.guadtfruitLastWeek,How many days in the last week did your child have some fruit,decimal,,1|2|3|4|5|6|7|8,None|One|Two|Three|Four|Five|Six|Every day
BiB_GrowingUp,child_survey_adult_comp,guadtDinnerTable,BiB_GrowingUp.child_survey_adult_comp.guadtDinnerTable,How many days a week do your family sit at a table to eat dinner together,decimal,,1|2|3|4|5|6|7|8,0|1|2|3|4|5|6|7
BiB_GrowingUp,child_survey_adult_comp,guadtBreakTV,BiB_GrowingUp.child_survey_adult_comp.guadtBreakTV,How often does your child eat breakfast in front of the TV each week,decimal,,1|2|3|4|5|6|7|8,0|1|2|3|4|5|6|7
BiB_GrowingUp,child_survey_adult_comp,guadtLunchTV,BiB_GrowingUp.child_survey_adult_comp.guadtLunchTV,How often does your child eat lunch in front of the TV each week,decimal,,1|2|3|4|5|6|7|8,0|1|2|3|4|5|6|7
BiB_GrowingUp,child_survey_adult_comp,guadtdinnerTV,BiB_GrowingUp.child_survey_adult_comp.guadtdinnerTV,How often does your child eat dinner in front of the TV each week,decimal,,1|2|3|4|5|6|7|8,0|1|2|3|4|5|6|7
BiB_GrowingUp,child_survey_adult_comp,guadtSnacksTV,BiB_GrowingUp.child_survey_adult_comp.guadtSnacksTV,How often does your child eat snacks in front of the TV each week,decimal,,1|2|3|4|5|6|7|8,0|1|2|3|4|5|6|7
BiB_GrowingUp,child_survey_adult_comp,guadtDinnerAwayHome,BiB_GrowingUp.child_survey_adult_comp.guadtDinnerAwayHome,How often does your child eat dinner away from home each week,decimal,,1|2|3|4|5|6|7|8,0|1|2|3|4|5|6|7
BiB_GrowingUp,child_survey_adult_comp,guadtMostMeals,BiB_GrowingUp.child_survey_adult_comp.guadtMostMeals,Please tell me where are most meals eaten in your house,decimal,,1|2|3|4,At the dining table|On the sofa or couch|At the coffee table|Somewhere else
